latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,year,month,month_name
-13.526929999999998,-59.4515,367.0,0.42,0.37,2012-08-09,1737,N,VIIRS,h,1,355.0,316.7,0.0,,2012,8,Aug
-13.5216,-59.4404,367.0,0.42,0.37,2012-08-09,1737,N,VIIRS,l,1,380.0,328.7,0.0,,2012,8,Aug
-13.079180000000001,-58.93707,367.0,0.44,0.38,2012-08-09,1737,N,VIIRS,h,1,364.2,529.0,0.0,,2012,8,Aug
-13.076319999999999,-58.94178,367.0,0.44,0.38,2012-08-09,1737,N,VIIRS,h,1,351.8,529.0,0.0,,2012,8,Aug
-13.51876,-59.44481999999999,345.9,0.42,0.37,2012-08-09,1737,N,VIIRS,n,1,302.4,328.7,0.0,,2012,8,Aug
-13.518139999999999,-59.44095,354.7,0.42,0.37,2012-08-09,1737,N,VIIRS,n,1,307.0,328.7,0.0,,2012,8,Aug
-13.52222,-59.444280000000006,367.0,0.42,0.37,2012-08-09,1737,N,VIIRS,h,1,342.9,328.7,0.0,,2012,8,Aug
-13.07565,-58.937709999999996,367.0,0.44,0.38,2012-08-09,1737,N,VIIRS,h,1,370.4,529.0,0.0,,2012,8,Aug
-13.07985,-58.941140000000004,367.0,0.44,0.38,2012-08-09,1737,N,VIIRS,h,1,366.9,529.0,0.0,,2012,8,Aug
-13.5263,-59.44761,367.0,0.42,0.37,2012-08-09,1737,N,VIIRS,l,1,380.0,316.7,0.0,,2012,8,Aug
-13.53038,-59.450919999999996,367.0,0.42,0.37,2012-08-09,1737,N,VIIRS,h,1,354.8,316.7,0.0,,2012,8,Aug
-6.71285,-55.220259999999996,367.0,0.6,0.53,2012-08-09,1739,N,VIIRS,h,1,311.4,352.4,0.0,,2012,8,Aug
-6.71378,-55.2258,310.8,0.6,0.53,2012-08-09,1739,N,VIIRS,l,1,324.4,352.4,0.0,,2012,8,Aug
-5.04528,-44.02797,367.0,0.47,0.64,2012-08-10,1540,N,VIIRS,l,1,331.3,362.9,0.0,,2012,8,Aug
-13.067039999999999,-58.961969999999994,367.0,0.42,0.37,2012-08-10,1719,N,VIIRS,h,1,340.2,318.7,0.0,,2012,8,Aug
-12.56675,-55.105169999999994,367.0,0.41,0.37,2012-08-10,1719,N,VIIRS,h,1,368.3,478.9,0.0,,2012,8,Aug
-12.570780000000001,-55.108380000000004,367.0,0.41,0.37,2012-08-10,1719,N,VIIRS,h,1,340.4,478.9,0.0,,2012,8,Aug
-12.57018,-55.104580000000006,367.0,0.41,0.37,2012-08-10,1719,N,VIIRS,l,1,380.0,478.9,0.0,,2012,8,Aug
-8.49894,-45.26251,344.3,0.6,0.53,2012-08-11,1700,N,VIIRS,n,1,314.1,286.4,0.0,,2012,8,Aug
-8.50287,-45.256190000000004,367.0,0.6,0.53,2012-08-11,1700,N,VIIRS,l,1,333.0,286.4,0.0,,2012,8,Aug
-8.50384,-45.26168,367.0,0.6,0.53,2012-08-11,1700,N,VIIRS,h,1,356.4,286.4,0.0,,2012,8,Aug
-8.49797,-45.25703,348.5,0.6,0.53,2012-08-11,1700,N,VIIRS,n,1,295.5,286.4,0.0,,2012,8,Aug
-22.03148,-48.78283,367.0,0.47,0.4,2012-08-12,1638,N,VIIRS,l,1,380.0,410.9,0.0,,2012,8,Aug
-10.14663,-51.630559999999996,344.5,0.48,0.4,2012-08-12,1641,N,VIIRS,n,1,303.3,441.3,0.0,,2012,8,Aug
-8.73506,-44.32942,345.1,0.51,0.41,2012-08-12,1641,N,VIIRS,n,1,307.1,286.5,0.0,,2012,8,Aug
-8.73656,-44.33883,367.0,0.51,0.41,2012-08-12,1641,N,VIIRS,h,1,366.6,386.1,0.0,,2012,8,Aug
-8.73581,-44.33412,367.0,0.51,0.41,2012-08-12,1641,N,VIIRS,h,1,362.0,286.5,0.0,,2012,8,Aug
-10.14293,-51.6311,367.0,0.48,0.4,2012-08-12,1641,N,VIIRS,l,1,334.2,441.3,0.0,,2012,8,Aug
-10.1423,-51.6267,367.0,0.48,0.4,2012-08-12,1641,N,VIIRS,h,1,364.5,441.3,0.0,,2012,8,Aug
-10.14601,-51.62617,367.0,0.48,0.4,2012-08-12,1641,N,VIIRS,h,1,359.8,441.3,0.0,,2012,8,Aug
-7.136189999999999,-55.5615,367.0,0.51,0.49,2012-08-12,1642,N,VIIRS,h,1,337.5,420.2,0.0,,2012,8,Aug
-7.13749,-55.57074,314.2,0.51,0.49,2012-08-12,1642,N,VIIRS,l,1,319.2,316.4,0.0,,2012,8,Aug
-7.13554,-55.55688000000001,328.5,0.51,0.49,2012-08-12,1642,N,VIIRS,n,1,295.7,420.2,0.0,,2012,8,Aug
-7.136839999999999,-55.56612,367.0,0.51,0.49,2012-08-12,1642,N,VIIRS,h,1,343.7,316.4,0.0,,2012,8,Aug
-7.142060000000001,-55.57015,350.6,0.51,0.49,2012-08-12,1642,N,VIIRS,n,1,305.0,316.4,0.0,,2012,8,Aug
-7.14533,-55.560230000000004,367.0,0.51,0.49,2012-08-12,1642,N,VIIRS,h,1,343.0,356.3,0.0,,2012,8,Aug
-7.1499,-55.559619999999995,338.2,0.51,0.49,2012-08-12,1642,N,VIIRS,n,1,308.6,356.3,0.0,,2012,8,Aug
-7.316339999999999,-54.93873000000001,367.0,0.47,0.47,2012-08-12,1642,N,VIIRS,h,1,326.1,306.3,0.0,,2012,8,Aug
-7.32074,-54.93815,367.0,0.47,0.47,2012-08-12,1642,N,VIIRS,h,1,345.3,306.3,0.0,,2012,8,Aug
-10.608410000000001,-50.072790000000005,367.0,0.51,0.49,2012-08-13,1622,N,VIIRS,h,1,330.2,286.5,0.0,,2012,8,Aug
-5.75113,-45.82581,367.0,0.4,0.37,2012-08-13,1624,N,VIIRS,h,1,359.1,302.6,0.0,,2012,8,Aug
-5.7110199999999995,-45.97762,367.0,0.41,0.37,2012-08-13,1624,N,VIIRS,h,1,373.3,290.7,0.0,,2012,8,Aug
-5.71389,-45.97345,367.0,0.41,0.37,2012-08-13,1624,N,VIIRS,h,1,330.1,290.7,0.0,,2012,8,Aug
-5.7104800000000004,-45.97396,316.0,0.41,0.37,2012-08-13,1624,N,VIIRS,l,1,322.2,290.7,0.0,,2012,8,Aug
-14.04541,-44.10682,367.0,0.47,0.48,2012-08-14,1602,N,VIIRS,l,1,380.0,388.1,0.0,,2012,8,Aug
-14.04984,-44.10625,367.0,0.47,0.48,2012-08-14,1602,N,VIIRS,h,1,339.8,388.1,0.0,,2012,8,Aug
-14.049270000000002,-44.10184,338.0,0.47,0.48,2012-08-14,1602,N,VIIRS,n,1,303.5,388.1,0.0,,2012,8,Aug
-14.04485,-44.10242,351.5,0.47,0.48,2012-08-14,1602,N,VIIRS,n,1,324.7,388.1,0.0,,2012,8,Aug
-8.594560000000001,-44.165240000000004,367.0,0.4,0.44,2012-08-14,1604,N,VIIRS,h,1,355.2,281.6,0.0,,2012,8,Aug
-8.59046,-44.16585,367.0,0.4,0.44,2012-08-14,1604,N,VIIRS,h,1,362.0,550.5,0.0,,2012,8,Aug
-6.20439,-45.12304,367.0,0.43,0.46,2012-08-14,1604,N,VIIRS,h,1,365.0,292.3,0.0,,2012,8,Aug
-6.20495,-45.126999999999995,310.2,0.43,0.46,2012-08-14,1604,N,VIIRS,l,1,319.5,292.3,0.0,,2012,8,Aug
-18.75449,-57.700790000000005,348.3,0.51,0.41,2012-08-14,1742,N,VIIRS,n,1,286.3,289.6,0.0,,2012,8,Aug
-11.93099,-50.55748,304.6,0.63,0.72,2012-08-14,1744,N,VIIRS,l,1,321.0,478.4,0.0,,2012,8,Aug
-9.632639999999999,-47.95211,348.5,0.77,0.78,2012-08-15,1545,N,VIIRS,n,1,305.4,292.4,0.0,,2012,8,Aug
-19.8219,-57.5387,367.0,0.39,0.36,2012-08-15,1723,N,VIIRS,h,1,359.5,306.7,0.0,,2012,8,Aug
-13.259960000000001,-44.97805,208.0,0.67,0.73,2012-08-15,1724,N,VIIRS,l,1,316.6,290.0,0.0,,2012,8,Aug
-13.25864,-44.97173,367.0,0.67,0.73,2012-08-15,1724,N,VIIRS,l,1,334.7,290.0,0.0,,2012,8,Aug
-13.380939999999999,-45.53996,351.3,0.61,0.71,2012-08-15,1724,N,VIIRS,n,1,310.5,478.4,0.0,,2012,8,Aug
-13.375979999999998,-45.53778,208.0,0.61,0.71,2012-08-15,1724,N,VIIRS,l,1,303.1,466.0,0.0,,2012,8,Aug
-13.378960000000001,-45.51887,367.0,0.61,0.71,2012-08-15,1724,N,VIIRS,h,1,321.0,614.5,0.0,,2012,8,Aug
-13.377229999999999,-45.522529999999996,367.0,0.61,0.71,2012-08-15,1724,N,VIIRS,l,1,380.0,879.6,0.0,,2012,8,Aug
-13.378470000000002,-45.52834,367.0,0.61,0.71,2012-08-15,1724,N,VIIRS,l,1,380.0,879.6,0.0,,2012,8,Aug
-13.3797,-45.53415,367.0,0.61,0.71,2012-08-15,1724,N,VIIRS,l,1,380.0,478.4,0.0,,2012,8,Aug
-13.371889999999999,-45.52975,367.0,0.61,0.71,2012-08-15,1724,N,VIIRS,h,1,330.4,533.8,0.0,,2012,8,Aug
-13.37065,-45.52393,367.0,0.61,0.71,2012-08-15,1724,N,VIIRS,l,1,380.0,533.8,0.0,,2012,8,Aug
-13.36406,-45.52533,345.7,0.61,0.71,2012-08-15,1724,N,VIIRS,n,1,294.4,533.8,0.0,,2012,8,Aug
-13.3653,-45.53113,336.1,0.61,0.71,2012-08-15,1724,N,VIIRS,n,1,295.3,533.8,0.0,,2012,8,Aug
-13.386729999999998,-45.523270000000004,342.0,0.61,0.71,2012-08-15,1724,N,VIIRS,n,1,298.5,614.5,0.0,,2012,8,Aug
-13.387929999999999,-45.529090000000004,343.3,0.61,0.71,2012-08-15,1724,N,VIIRS,n,1,299.4,633.1,0.0,,2012,8,Aug
-13.38016,-45.5247,367.0,0.61,0.71,2012-08-15,1724,N,VIIRS,l,1,380.0,614.5,0.0,,2012,8,Aug
-13.38136,-45.53053,367.0,0.61,0.71,2012-08-15,1724,N,VIIRS,l,1,380.0,633.1,0.0,,2012,8,Aug
-13.38255,-45.53634,208.0,0.61,0.71,2012-08-15,1724,N,VIIRS,l,1,324.8,633.1,0.0,,2012,8,Aug
-13.37238,-45.52029,367.0,0.61,0.71,2012-08-15,1724,N,VIIRS,h,1,366.1,801.5,0.0,,2012,8,Aug
-13.37478,-45.53196,367.0,0.61,0.71,2012-08-15,1724,N,VIIRS,h,1,372.1,466.0,0.0,,2012,8,Aug
-13.373579999999999,-45.52613,367.0,0.61,0.71,2012-08-15,1724,N,VIIRS,l,1,380.0,801.5,0.0,,2012,8,Aug
-13.3658,-45.52171,354.2,0.61,0.71,2012-08-15,1724,N,VIIRS,n,1,299.3,801.5,0.0,,2012,8,Aug
-13.367,-45.52755,348.4,0.61,0.71,2012-08-15,1724,N,VIIRS,n,1,296.6,801.5,0.0,,2012,8,Aug
-13.368210000000001,-45.53337,344.5,0.61,0.71,2012-08-15,1724,N,VIIRS,n,1,296.8,466.0,0.0,,2012,8,Aug
-13.38381,-45.52113,367.0,0.61,0.71,2012-08-15,1724,N,VIIRS,h,1,299.0,879.6,0.0,,2012,8,Aug
-13.38504,-45.52694,367.0,0.61,0.71,2012-08-15,1724,N,VIIRS,h,1,309.3,879.6,0.0,,2012,8,Aug
-13.38628,-45.53275,367.0,0.61,0.71,2012-08-15,1724,N,VIIRS,h,1,302.8,478.4,0.0,,2012,8,Aug
-7.81111,-61.36476,367.0,0.41,0.37,2012-08-15,1726,N,VIIRS,h,1,345.9,449.9,0.0,,2012,8,Aug
-7.8086,-61.36942,367.0,0.41,0.37,2012-08-15,1726,N,VIIRS,h,1,370.8,528.0,0.0,,2012,8,Aug
-7.80805,-61.365730000000006,367.0,0.41,0.37,2012-08-15,1726,N,VIIRS,h,1,370.8,528.0,0.0,,2012,8,Aug
-7.80824,-61.368959999999994,367.0,0.41,0.37,2012-08-15,1726,N,VIIRS,h,1,366.0,449.9,0.0,,2012,8,Aug
-7.8077,-61.365280000000006,367.0,0.41,0.37,2012-08-15,1726,N,VIIRS,h,1,370.0,449.9,0.0,,2012,8,Aug
-7.804639999999999,-61.36625,367.0,0.41,0.37,2012-08-15,1726,N,VIIRS,h,1,353.3,528.0,0.0,,2012,8,Aug
-4.6829,-56.14651,303.7,0.53,0.42,2012-08-15,1727,N,VIIRS,l,1,306.1,308.2,0.0,,2012,8,Aug
-6.822839999999999,-59.31435,367.0,0.39,0.36,2012-08-15,1727,N,VIIRS,l,1,334.4,319.2,0.0,,2012,8,Aug
-6.8195,-59.31485,367.0,0.39,0.36,2012-08-15,1727,N,VIIRS,h,1,348.2,319.2,0.0,,2012,8,Aug
-6.82337,-59.31785,367.0,0.39,0.36,2012-08-15,1727,N,VIIRS,h,1,349.8,319.2,0.0,,2012,8,Aug
-5.43996,-43.20028,367.0,0.68,0.74,2012-08-16,1527,N,VIIRS,h,1,312.9,366.8,0.0,,2012,8,Aug
-13.921129999999998,-57.6912,367.0,0.51,0.41,2012-08-16,1706,N,VIIRS,h,1,328.0,530.2,0.0,,2012,8,Aug
-13.92495,-57.69066,367.0,0.51,0.41,2012-08-16,1706,N,VIIRS,h,1,346.6,530.2,0.0,,2012,8,Aug
-10.21172,-51.64009,367.0,0.44,0.39,2012-08-16,1706,N,VIIRS,h,1,368.2,390.0,0.0,,2012,8,Aug
-10.21527,-51.639509999999994,367.0,0.44,0.39,2012-08-16,1706,N,VIIRS,h,1,367.1,390.0,0.0,,2012,8,Aug
-7.12635,-59.428830000000005,367.0,0.53,0.42,2012-08-16,1708,N,VIIRS,h,1,335.7,395.6,0.0,,2012,8,Aug
-6.883710000000001,-59.07598,341.3,0.51,0.41,2012-08-16,1708,N,VIIRS,n,1,300.5,481.3,0.0,,2012,8,Aug
-6.88305,-59.071419999999996,347.9,0.51,0.41,2012-08-16,1708,N,VIIRS,n,1,298.1,342.6,0.0,,2012,8,Aug
-6.886830000000001,-59.070859999999996,367.0,0.51,0.41,2012-08-16,1708,N,VIIRS,l,1,338.2,342.6,0.0,,2012,8,Aug
-6.882389999999999,-59.066880000000005,350.6,0.5,0.41,2012-08-16,1708,N,VIIRS,n,1,296.6,342.6,0.0,,2012,8,Aug
-6.88438,-59.08056,354.2,0.51,0.41,2012-08-16,1708,N,VIIRS,n,1,298.5,481.3,0.0,,2012,8,Aug
-6.88749,-59.07544,367.0,0.51,0.41,2012-08-16,1708,N,VIIRS,h,1,368.5,481.3,0.0,,2012,8,Aug
-7.39655,-60.6086,367.0,0.42,0.45,2012-08-16,1708,N,VIIRS,h,1,334.0,301.3,0.0,,2012,8,Aug
-7.39601,-60.60471,346.8,0.42,0.45,2012-08-16,1708,N,VIIRS,n,1,298.0,301.3,0.0,,2012,8,Aug
-7.12179,-59.42456,345.0,0.53,0.42,2012-08-16,1708,N,VIIRS,n,1,317.3,472.2,0.0,,2012,8,Aug
-11.712530000000001,-56.779090000000004,367.0,0.56,0.51,2012-08-17,1647,N,VIIRS,l,1,330.8,294.4,0.0,,2012,8,Aug
-5.80898,-45.30699,367.0,0.41,0.45,2012-08-17,1649,N,VIIRS,h,1,327.0,302.0,0.0,,2012,8,Aug
-5.59023,-45.16124,297.7,0.42,0.45,2012-08-17,1649,N,VIIRS,l,1,324.8,325.2,0.0,,2012,8,Aug
-5.81311,-45.30632,367.0,0.41,0.45,2012-08-17,1649,N,VIIRS,h,1,353.9,302.0,0.0,,2012,8,Aug
-3.42366,-53.982780000000005,355.5,0.45,0.39,2012-08-17,1650,N,VIIRS,n,1,301.2,367.0,0.0,,2012,8,Aug
-3.42305,-53.97874,367.0,0.45,0.39,2012-08-17,1650,N,VIIRS,h,1,364.7,367.0,0.0,,2012,8,Aug
-3.4272199999999997,-53.98222,367.0,0.45,0.39,2012-08-17,1650,N,VIIRS,h,1,328.9,367.0,0.0,,2012,8,Aug
-19.75388,-57.49006,367.0,0.79,0.78,2012-08-18,1626,N,VIIRS,h,1,291.8,361.2,0.0,,2012,8,Aug
-19.76183,-57.49739,367.0,0.79,0.78,2012-08-18,1626,N,VIIRS,h,1,293.0,361.2,0.0,,2012,8,Aug
-19.754070000000002,-57.490230000000004,367.0,0.79,0.78,2012-08-18,1626,N,VIIRS,h,1,292.2,340.0,0.0,,2012,8,Aug
-13.335329999999999,-47.04221,367.0,0.45,0.39,2012-08-18,1628,N,VIIRS,h,1,336.2,375.6,0.0,,2012,8,Aug
-9.182960000000001,-56.85631,346.3,0.55,0.68,2012-08-18,1629,N,VIIRS,n,1,316.5,342.8,0.0,,2012,8,Aug
-9.182310000000001,-56.85128,346.8,0.54,0.68,2012-08-18,1629,N,VIIRS,n,1,307.9,342.8,0.0,,2012,8,Aug
-6.85965,-59.11901999999999,345.9,0.72,0.76,2012-08-18,1630,N,VIIRS,n,1,297.2,348.9,0.0,,2012,8,Aug
-3.3240199999999995,-42.27977,345.2,0.52,0.42,2012-08-18,1630,N,VIIRS,l,1,316.1,325.9,0.0,,2012,8,Aug
-18.84321,-57.046690000000005,367.0,0.45,0.63,2012-08-18,1807,N,VIIRS,h,1,318.4,286.2,0.0,,2012,8,Aug
-18.85105,-57.04563,367.0,0.45,0.63,2012-08-18,1807,N,VIIRS,h,1,300.2,300.7,0.0,,2012,8,Aug
-18.851979999999998,-57.049980000000005,367.0,0.45,0.63,2012-08-18,1807,N,VIIRS,h,1,378.1,300.7,0.0,,2012,8,Aug
-18.84618,-57.05135,367.0,0.45,0.63,2012-08-18,1807,N,VIIRS,h,1,327.6,300.7,0.0,,2012,8,Aug
-18.844170000000002,-57.051030000000004,208.0,0.45,0.63,2012-08-18,1807,N,VIIRS,l,1,324.1,286.2,0.0,,2012,8,Aug
-18.84998,-57.049690000000005,367.0,0.45,0.63,2012-08-18,1807,N,VIIRS,h,1,373.9,286.2,0.0,,2012,8,Aug
-18.84902,-57.04534,367.0,0.45,0.63,2012-08-18,1807,N,VIIRS,h,1,299.9,286.2,0.0,,2012,8,Aug
-18.84525,-57.047,367.0,0.45,0.63,2012-08-18,1807,N,VIIRS,h,1,310.4,300.7,0.0,,2012,8,Aug
-19.87545,-57.638169999999995,208.0,0.39,0.6,2012-08-18,1807,N,VIIRS,l,1,321.9,287.8,0.0,,2012,8,Aug
-7.141139999999999,-59.41426,208.0,0.52,0.67,2012-08-18,1810,N,VIIRS,l,1,323.7,313.2,0.0,,2012,8,Aug
-7.14027,-59.409440000000004,367.0,0.52,0.67,2012-08-18,1810,N,VIIRS,h,1,294.7,313.2,0.0,,2012,8,Aug
-12.296289999999999,-46.13749,367.0,0.48,0.48,2012-08-19,1609,N,VIIRS,h,1,353.8,420.4,0.0,,2012,8,Aug
-10.19678,-51.58191,367.0,0.52,0.67,2012-08-19,1610,N,VIIRS,h,1,308.0,555.6,0.0,,2012,8,Aug
-10.197339999999999,-51.58672,367.0,0.52,0.67,2012-08-19,1610,N,VIIRS,h,1,364.3,555.6,0.0,,2012,8,Aug
-5.80209,-44.32543,355.4,0.46,0.39,2012-08-19,1611,N,VIIRS,n,1,313.8,293.3,0.0,,2012,8,Aug
-5.52401,-43.544109999999996,352.2,0.43,0.38,2012-08-19,1611,N,VIIRS,n,1,302.0,344.3,0.0,,2012,8,Aug
-5.52808,-43.54746,367.0,0.43,0.38,2012-08-19,1611,N,VIIRS,h,1,365.9,344.3,0.0,,2012,8,Aug
-5.52458,-43.54797,367.0,0.43,0.38,2012-08-19,1611,N,VIIRS,h,1,361.6,344.3,0.0,,2012,8,Aug
-5.88051,-44.22531,367.0,0.46,0.39,2012-08-19,1611,N,VIIRS,l,1,335.1,287.0,0.0,,2012,8,Aug
-8.86708,-61.44965,367.0,0.53,0.42,2012-08-19,1751,N,VIIRS,l,1,329.1,347.2,0.0,,2012,8,Aug
-7.725389999999999,-55.16113000000001,367.0,0.47,0.64,2012-08-19,1751,N,VIIRS,h,1,298.2,336.7,0.0,,2012,8,Aug
-7.726210000000001,-55.165569999999995,367.0,0.47,0.64,2012-08-19,1751,N,VIIRS,h,1,343.9,336.7,2.0,,2012,8,Aug
-7.721889999999999,-55.175369999999994,367.0,0.47,0.64,2012-08-19,1751,N,VIIRS,h,1,330.7,296.6,2.0,,2012,8,Aug
-7.721089999999999,-55.17109,208.0,0.47,0.64,2012-08-19,1751,N,VIIRS,l,1,316.3,296.6,2.0,,2012,8,Aug
-8.86322,-61.450309999999995,367.0,0.53,0.42,2012-08-19,1751,N,VIIRS,h,1,349.0,347.2,0.0,,2012,8,Aug
-7.96557,-61.46754,338.6,0.55,0.42,2012-08-19,1751,N,VIIRS,n,1,308.1,282.1,0.0,,2012,8,Aug
-7.9663699999999995,-61.47254,367.0,0.55,0.42,2012-08-19,1751,N,VIIRS,h,1,356.2,282.1,0.0,,2012,8,Aug
-6.732880000000001,-59.08517,367.0,0.54,0.51,2012-08-19,1752,N,VIIRS,l,1,329.1,834.7,0.0,,2012,8,Aug
-6.84667,-59.700480000000006,367.0,0.49,0.48,2012-08-19,1752,N,VIIRS,h,1,351.4,877.7,0.0,,2012,8,Aug
-7.211139999999999,-59.69764,208.0,0.48,0.48,2012-08-19,1752,N,VIIRS,l,1,309.8,319.6,0.0,,2012,8,Aug
-12.26623,-46.16836,278.8,0.5,0.66,2012-08-20,1550,N,VIIRS,l,1,313.4,313.3,0.0,,2012,8,Aug
-5.9557400000000005,-44.754909999999995,367.0,0.33,0.55,2012-08-20,1552,N,VIIRS,h,1,329.1,281.8,0.0,,2012,8,Aug
-5.95614,-44.75782,367.0,0.33,0.55,2012-08-20,1552,N,VIIRS,l,1,380.0,281.8,0.0,,2012,8,Aug
-5.95063,-44.7556,367.0,0.33,0.55,2012-08-20,1552,N,VIIRS,h,1,329.8,281.8,0.0,,2012,8,Aug
-5.95102,-44.7585,367.0,0.33,0.55,2012-08-20,1552,N,VIIRS,l,1,380.0,281.8,0.0,,2012,8,Aug
-9.35094,-57.254709999999996,367.0,0.49,0.4,2012-08-20,1732,N,VIIRS,l,1,333.9,446.2,0.0,,2012,8,Aug
-7.67639,-55.50617,349.6,0.44,0.46,2012-08-20,1732,N,VIIRS,n,1,323.9,363.6,0.0,,2012,8,Aug
-4.8332,-56.11316,367.0,0.44,0.46,2012-08-20,1733,N,VIIRS,h,1,346.2,649.3,0.0,,2012,8,Aug
-5.23879,-43.564640000000004,367.0,0.56,0.69,2012-08-21,1533,N,VIIRS,h,1,298.1,302.4,0.0,,2012,8,Aug
-5.24519,-43.56378,367.0,0.56,0.69,2012-08-21,1533,N,VIIRS,h,1,315.8,302.4,0.0,,2012,8,Aug
-19.59544,-58.006809999999994,367.0,0.51,0.41,2012-08-21,1710,N,VIIRS,h,1,355.2,417.4,0.0,,2012,8,Aug
-18.489829999999998,-49.330259999999996,367.0,0.54,0.42,2012-08-21,1710,N,VIIRS,l,1,380.0,337.4,0.0,,2012,8,Aug
-18.492820000000002,-49.32439,348.7,0.54,0.42,2012-08-21,1710,N,VIIRS,n,1,307.4,337.4,0.0,,2012,8,Aug
-18.511110000000002,-49.33664,367.0,0.54,0.42,2012-08-21,1710,N,VIIRS,h,1,375.0,391.6,0.0,,2012,8,Aug
-18.48894,-49.32521,367.0,0.54,0.42,2012-08-21,1710,N,VIIRS,h,1,354.8,337.4,0.0,,2012,8,Aug
-18.49372,-49.32946,347.5,0.54,0.42,2012-08-21,1710,N,VIIRS,n,1,318.3,337.4,0.0,,2012,8,Aug
-18.50722,-49.3374,355.4,0.54,0.42,2012-08-21,1710,N,VIIRS,n,1,309.0,391.6,0.0,,2012,8,Aug
-18.857310000000002,-57.104319999999994,338.1,0.45,0.39,2012-08-21,1711,N,VIIRS,n,1,302.6,282.1,0.0,,2012,8,Aug
-18.85311,-57.100519999999996,367.0,0.45,0.39,2012-08-21,1711,N,VIIRS,h,1,355.3,282.1,0.0,,2012,8,Aug
-18.856720000000003,-57.099990000000005,349.7,0.45,0.39,2012-08-21,1711,N,VIIRS,n,1,303.3,282.1,0.0,,2012,8,Aug
-13.1054,-58.94152,367.0,0.48,0.4,2012-08-21,1712,N,VIIRS,h,1,299.4,313.2,0.0,,2012,8,Aug
-13.109110000000001,-58.940940000000005,367.0,0.48,0.4,2012-08-21,1712,N,VIIRS,l,1,380.0,313.2,0.0,,2012,8,Aug
-13.10784,-58.93196999999999,367.0,0.48,0.4,2012-08-21,1712,N,VIIRS,h,1,359.2,324.8,0.0,,2012,8,Aug
-13.1106,-58.941919999999996,367.0,0.48,0.4,2012-08-21,1712,N,VIIRS,l,1,380.0,379.7,0.0,,2012,8,Aug
-13.11181,-58.95093000000001,367.0,0.48,0.4,2012-08-21,1712,N,VIIRS,l,1,380.0,423.5,0.0,,2012,8,Aug
-13.10629,-58.93801,367.0,0.48,0.4,2012-08-21,1712,N,VIIRS,h,1,335.7,379.7,0.0,,2012,8,Aug
-13.1081,-58.95146999999999,354.5,0.48,0.4,2012-08-21,1712,N,VIIRS,n,1,302.6,423.5,0.0,,2012,8,Aug
-13.1075,-58.94698,310.6,0.48,0.4,2012-08-21,1712,N,VIIRS,l,1,314.5,423.5,0.0,,2012,8,Aug
-13.10999,-58.937430000000006,367.0,0.48,0.4,2012-08-21,1712,N,VIIRS,h,1,375.3,379.7,0.0,,2012,8,Aug
-13.1112,-58.94641,367.0,0.48,0.4,2012-08-21,1712,N,VIIRS,l,1,380.0,423.5,0.0,,2012,8,Aug
-13.10689,-58.9425,367.0,0.48,0.4,2012-08-21,1712,N,VIIRS,h,1,341.4,379.7,0.0,,2012,8,Aug
-13.110370000000001,-58.94992,367.0,0.48,0.4,2012-08-21,1712,N,VIIRS,h,1,372.1,395.0,0.0,,2012,8,Aug
-13.10847,-58.93646,367.0,0.48,0.4,2012-08-21,1712,N,VIIRS,l,1,380.0,313.2,0.0,,2012,8,Aug
-13.109739999999999,-58.94542,367.0,0.48,0.4,2012-08-21,1712,N,VIIRS,l,1,380.0,395.0,0.0,,2012,8,Aug
-13.10603,-58.946000000000005,367.0,0.48,0.4,2012-08-21,1712,N,VIIRS,h,1,300.5,395.0,0.0,,2012,8,Aug
-13.10477,-58.93705,356.8,0.48,0.4,2012-08-21,1712,N,VIIRS,n,1,300.8,313.2,0.0,,2012,8,Aug
-13.10666,-58.950469999999996,351.6,0.48,0.4,2012-08-21,1712,N,VIIRS,n,1,299.0,395.0,0.0,,2012,8,Aug
-9.84405,-63.887809999999995,338.7,0.59,0.53,2012-08-21,1713,N,VIIRS,n,1,288.1,316.7,0.0,,2012,8,Aug
-9.84895,-63.887209999999996,367.0,0.59,0.53,2012-08-21,1713,N,VIIRS,h,1,328.6,316.7,0.0,,2012,8,Aug
-4.4695599999999995,-55.071769999999994,367.0,0.42,0.38,2012-08-21,1714,N,VIIRS,h,1,355.6,443.2,0.0,,2012,8,Aug
-6.49113,-55.50871,367.0,0.4,0.37,2012-08-21,1714,N,VIIRS,h,1,357.9,357.4,0.0,,2012,8,Aug
-6.48775,-55.50923,341.8,0.4,0.37,2012-08-21,1714,N,VIIRS,n,1,303.7,357.4,0.0,,2012,8,Aug
-4.828130000000001,-56.03434,367.0,0.39,0.37,2012-08-21,1714,N,VIIRS,h,1,330.8,321.2,0.0,,2012,8,Aug
-6.993460000000001,-55.03827,367.0,0.41,0.37,2012-08-21,1714,N,VIIRS,h,1,371.1,294.1,0.0,,2012,8,Aug
-6.99062,-55.042469999999994,346.4,0.41,0.37,2012-08-21,1714,N,VIIRS,n,1,300.2,294.1,0.0,,2012,8,Aug
-6.89738,-56.659859999999995,367.0,0.38,0.36,2012-08-21,1714,N,VIIRS,h,1,362.4,283.7,0.0,,2012,8,Aug
